player_id,player_normalized,season,team,pos,pts_per_game,ast_per_game,trb_per_game,stl_per_game,blk_per_game,tov_per_game,fg_percent,ft_percent,x3p_percent,mp_per_game,g,fppg,per
laniech01,chaz lanier,2026,DET,SG,3.6,0.8,1.2,0.3,0.0,0.1,0.35,1.0,0.333,10.8,12,6.65,10.3
laravja01,jake laravia,2026,LAL,PF,9.4,2.1,4.0,1.2,0.3,1.1,0.468,0.667,0.339,26.2,19,19.2,12.1
larsspe01,pelle larsson,2026,MIA,SG,9.9,3.5,2.8,0.7,0.3,1.2,0.459,0.776,0.353,23.3,20,19.25,12.3
lavinza01,zach lavine,2026,SAC,SG,20.7,2.4,3.2,0.7,0.1,2.3,0.491,0.855,0.378,33.8,19,27.2,14.2
leonaka01,kawhi leonard,2026,LAC,SF,25.4,2.9,5.3,2.0,0.4,2.1,0.511,0.98,0.429,31.3,10,38.949999999999996,25.4
leverca01,caris levert,2026,DET,SG,9.6,3.0,1.6,0.6,0.4,1.4,0.475,0.647,0.422,20.1,14,16.8,13.8
liveris01,isaiah livers,2026,PHO,PF,2.5,0.4,2.2,0.5,0.4,0.4,0.345,0.833,0.292,12.2,13,7.15,8.0
looneke01,kevon looney,2026,NOP,C,2.9,1.5,4.0,0.4,0.5,0.5,0.438,0.5,0.143,13.1,11,10.9,12.4
lopezbr01,brook lopez,2026,LAC,C,6.3,0.5,1.9,0.3,0.8,0.8,0.404,0.727,0.359,14.4,17,10.899999999999999,10.0
loveca01,caleb love,2026,POR,SG,8.3,2.2,2.9,0.5,0.0,0.8,0.319,0.75,0.257,18.0,12,14.950000000000001,8.2
loveke01,kevin love,2026,UTA,PF,5.4,1.9,4.6,0.2,0.5,0.9,0.419,0.786,0.364,14.2,11,13.7,14.5
mamuksa01,sandro mamukelashvili,2026,TOR,C,10.3,1.7,4.1,0.5,0.5,0.8,0.536,0.81,0.404,19.0,20,18.65,18.6
mannte01,terance mann,2026,BRK,SG,8.7,3.6,3.3,0.7,0.2,1.1,0.445,0.828,0.345,26.8,19,18.549999999999997,11.2
manntr01,tre mann,2026,CHO,PG,9.2,2.7,2.8,0.6,0.1,1.9,0.362,0.923,0.303,20.6,18,15.9,7.5
markkla01,lauri markkanen,2026,UTA,PF,27.9,2.2,6.3,0.9,0.4,1.3,0.466,0.906,0.355,35.5,19,39.449999999999996,21.1
marshna01,naji marshall,2026,DAL,SF,12.1,2.3,5.2,1.2,0.1,1.1,0.479,0.813,0.308,26.9,21,22.9,15.1
martica02,caleb martin,2026,DAL,SF,1.3,0.9,1.7,0.5,0.1,0.4,0.258,0.875,0.091,9.8,18,5.449999999999999,4.4
martity01,tyrese martin,2026,BRK,SG,8.8,2.6,3.4,0.7,0.2,1.1,0.405,0.727,0.329,21.3,19,17.25,12.6
matkoka01,karlo matković,2026,NOP,PF,4.9,0.8,2.8,0.2,0.5,0.4,0.703,0.375,0.444,11.4,12,10.25,17.8
maxeyty01,tyrese maxey,2026,PHI,PG,32.3,7.6,4.8,1.5,0.8,2.8,0.468,0.877,0.384,40.7,19,51.449999999999996,23.3
mcbrimi01,miles mcbride,2026,NYK,SG,11.4,2.4,2.6,0.8,0.2,0.8,0.432,0.75,0.433,26.6,16,19.3,12.6
mccaija01,jared mccain,2026,PHI,SG,6.8,1.1,1.6,0.8,0.0,0.6,0.352,0.833,0.382,17.0,10,11.450000000000001,7.6
mccolcj01,cj mccollum,2026,WAS,SG,17.8,3.3,3.2,0.8,0.2,1.4,0.433,0.788,0.413,29.7,18,27.05,14.8
mccontj01,t.j. mcconnell,2026,IND,PG,10.4,4.6,2.8,1.1,0.2,0.8,0.516,1.0,0.313,18.1,10,22.549999999999997,20.9
mcdanja02,jaden mcdaniels,2026,MIN,PF,15.5,2.4,4.8,1.2,1.0,1.9,0.521,0.86,0.455,31.7,19,27.5,14.6
mcgowbr01,bryce mcgowens,2026,NOP,SG,6.5,1.2,1.8,0.5,0.2,0.4,0.49,0.696,0.5,14.0,11,11.450000000000001,14.8
mcneeli01,liam mcneeley,2026,CHO,SF,4.0,0.9,2.1,0.2,0.1,0.6,0.348,0.867,0.367,12.7,14,7.6,7.6
merrisa01,sam merrill,2026,CLE,SG,13.9,2.3,2.1,0.5,0.3,0.8,0.466,0.938,0.444,25.9,12,20.65,14.9
middlkh01,khris middleton,2026,WAS,SF,9.7,3.3,4.3,0.7,0.4,1.8,0.474,0.773,0.324,25.4,14,19.9,11.2
minotjo01,josh minott,2026,BOS,PF,7.2,1.3,4.9,0.8,0.4,0.6,0.49,0.8,0.412,18.8,19,16.45,16.8
missiyv01,yves missi,2026,NOP,C,6.1,1.3,5.8,0.2,1.1,1.1,0.553,0.542,,20.4,16,15.999999999999998,14.0
mitchaj01,ajay mitchell,2026,OKC,SG,15.2,3.7,3.5,1.6,0.3,1.7,0.462,0.87,0.329,26.5,21,27.3,17.4
mitchda01,davion mitchell,2026,MIA,PG,9.7,7.6,2.9,1.4,0.1,1.5,0.497,0.618,0.358,30.2,20,26.25,12.9
mitchdo01,donovan mitchell,2026,CLE,SG,29.9,5.5,4.8,1.5,0.3,3.4,0.503,0.833,0.391,34.3,19,44.05,23.9
mobleev01,evan mobley,2026,CLE,PF,19.2,4.1,9.2,1.1,1.6,2.6,0.5,0.61,0.379,34.4,20,38.699999999999996,18.6
monkma01,malik monk,2026,SAC,SG,13.2,2.2,1.9,0.9,0.6,1.1,0.451,0.875,0.402,24.3,18,21.049999999999997,14.1
moodymo01,moses moody,2026,GSW,SG,12.2,1.4,3.4,1.0,0.8,1.3,0.403,0.857,0.392,26.1,19,20.9,12.3
moranja01,ja morant,2026,MEM,PG,17.9,7.6,3.5,1.0,0.1,3.8,0.359,0.942,0.167,28.8,12,31.749999999999996,12.8
murphtr02,trey murphy iii,2026,NOP,SF,19.7,3.2,6.2,1.7,0.2,2.2,0.46,0.929,0.371,35.5,19,33.25,17.3
murraco01,collin murray-boyles,2026,TOR,PF,6.9,1.2,3.4,0.7,0.3,1.1,0.519,0.667,0.429,18.2,16,13.500000000000002,12.7
murraja01,jamal murray,2026,DEN,PG,24.0,6.6,4.5,1.1,0.3,2.4,0.486,0.892,0.409,35.3,18,39.5,20.4
murrakr01,kris murray,2026,POR,SF,5.9,1.2,3.9,1.1,0.2,0.8,0.45,0.667,0.289,24.6,19,14.05,9.0
mykhasv01,svi mykhailiuk,2026,UTA,SF,9.4,2.1,2.5,0.5,0.2,0.8,0.483,0.833,0.357,26.1,19,16.0,10.0
nancela02,larry nance jr.,2026,CLE,PF,3.6,1.3,2.8,0.6,0.3,0.6,0.354,0.333,0.303,15.0,16,10.000000000000002,6.4
nembhan01,andrew nembhard,2026,IND,PG,17.2,6.2,1.8,0.8,0.2,2.4,0.401,0.871,0.328,30.8,12,28.400000000000002,13.7
nesmiaa01,aaron nesmith,2026,IND,SF,15.5,1.5,4.5,0.8,0.3,0.7,0.367,0.795,0.373,30.5,11,24.3,12.2
newelas01,asa newell,2026,ATL,PF,3.6,0.2,1.5,0.4,0.2,0.3,0.471,0.778,0.444,7.5,13,6.6,15.3
nnajize01,zeke nnaji,2026,DEN,PF,2.5,0.2,1.6,0.2,0.3,0.6,0.5,0.8,0.273,8.4,10,5.05,7.7
nurkiju01,jusuf nurkić,2026,UTA,C,7.9,4.1,9.5,1.6,0.4,2.7,0.451,0.571,0.241,24.5,19,25.849999999999998,13.4
okogijo01,josh okogie,2026,HOU,SG,7.1,1.1,2.6,1.4,0.2,0.7,0.43,0.724,0.4,21.4,17,14.65,12.1
okongon01,onyeka okongwu,2026,ATL,C,16.2,2.8,7.4,0.9,1.0,1.9,0.515,0.759,0.384,30.3,20,30.65,16.5
okorois01,isaac okoro,2026,CHI,SG,8.2,1.6,2.7,0.4,0.7,1.0,0.459,0.75,0.383,24.9,15,15.049999999999997,8.6
olynyke01,kelly olynyk,2026,SAS,C,4.9,1.9,2.9,0.4,0.0,1.1,0.516,0.8,0.333,12.1,10,10.55,14.4
onealro01,royce o'neale,2026,PHO,SF,11.5,2.6,5.3,1.2,0.2,1.4,0.433,0.7,0.421,30.1,21,22.800000000000004,12.3
oubreke01,kelly oubre jr.,2026,PHI,SF,16.8,1.3,5.1,1.1,0.8,1.5,0.497,0.789,0.343,34.8,12,27.099999999999998,13.7
paulch01,chris paul,2026,LAC,PG,2.6,3.3,1.9,0.7,0.0,1.0,0.306,0.5,0.296,14.2,15,10.2,7.9
paytoga02,gary payton ii,2026,GSW,SG,3.9,1.6,3.3,0.6,0.3,0.6,0.493,1.0,0.273,11.8,20,11.25,14.7
peavymi01,micah peavy,2026,NOP,SG,5.2,1.1,2.6,0.6,0.1,0.4,0.404,0.714,0.194,16.4,17,10.8,9.4
pendano01,noah penda,2026,ORL,SF,4.0,1.2,3.1,0.1,0.3,0.4,0.519,0.778,0.714,9.4,10,9.499999999999998,20.2
peterta01,taelon peter,2026,IND,SG,1.9,1.2,1.3,0.2,0.2,0.7,0.269,1.0,0.25,8.1,12,5.3,5.9
phillju01,julian phillips,2026,CHI,SF,2.2,0.2,1.2,0.4,0.3,0.1,0.429,1.0,0.278,7.9,17,5.3500000000000005,10.2
podzibr01,brandin podziemski,2026,GSW,SG,12.3,3.0,4.6,1.2,0.2,1.2,0.437,0.755,0.386,28.4,21,23.7,13.0
poeltja01,jakob poeltl,2026,TOR,C,10.5,2.3,8.3,0.8,0.6,1.4,0.728,0.571,,26.5,15,24.35,17.8
portecr01,craig porter jr.,2026,CLE,PG,5.7,2.5,3.0,1.0,0.6,0.8,0.538,0.5,0.433,17.0,18,15.649999999999999,16.4
portemi01,michael porter jr.,2026,BRK,SF,24.3,3.0,7.4,0.8,0.2,2.1,0.483,0.833,0.362,32.6,16,36.6,20.5
portibo01,bobby portis,2026,MIL,PF,11.0,1.2,5.6,0.4,0.0,1.1,0.479,0.688,0.471,21.5,21,18.3,13.9
porzikr01,kristaps porziņģis,2026,ATL,C,18.7,3.3,5.9,0.4,1.6,0.9,0.481,0.862,0.339,26.3,12,33.65,22.6
postqu01,quinten post,2026,GSW,PF,6.7,1.2,3.9,0.7,0.6,0.8,0.448,0.786,0.316,16.0,21,14.849999999999998,14.0
poweldr01,drake powell,2026,BRK,SG,6.4,1.8,1.9,0.8,0.2,1.2,0.5,0.944,0.364,19.2,13,12.3,10.3
poweldw01,dwight powell,2026,DAL,C,2.3,0.8,2.1,0.6,0.2,0.4,0.563,0.818,,10.1,16,7.2,11.9
powelno01,norman powell,2026,MIA,SG,24.7,2.4,3.8,1.3,0.2,1.9,0.498,0.883,0.444,30.6,16,33.95,20.4
pritcpa01,payton pritchard,2026,BOS,PG,17.5,4.8,4.3,0.7,0.1,1.3,0.458,0.854,0.344,32.4,20,29.7,17.4
proctty01,tyrese proctor,2026,CLE,PG,5.2,1.5,1.2,0.3,0.0,0.4,0.345,0.882,0.296,11.9,17,9.0,9.2
prospol01,olivier-maxence prosper,2026,MEM,PF,4.5,0.5,2.4,0.2,0.1,0.5,0.452,0.909,0.111,10.1,11,7.9,14.5
queende01,derik queen,2026,NOP,C,11.9,3.4,6.1,1.0,0.8,2.2,0.48,0.789,0.118,23.6,21,25.400000000000002,16.7
quetane01,neemias queta,2026,BOS,C,9.8,1.6,8.5,0.6,1.4,0.8,0.645,0.6,0.0,23.9,18,24.900000000000002,20.6
quickim01,immanuel quickley,2026,TOR,PG,16.0,6.3,4.6,1.2,0.0,1.7,0.452,0.722,0.369,32.2,21,31.349999999999998,15.8
randlju01,julius randle,2026,MIN,PF,23.0,6.0,7.5,1.2,0.2,2.7,0.502,0.813,0.356,33.5,20,40.3,22.1
raynama01,maxime raynaud,2026,SAC,C,6.2,0.7,3.5,0.3,0.4,0.6,0.477,0.8,0.222,14.5,13,11.9,12.0
reathdu01,duop reath,2026,POR,C,3.1,0.3,0.6,0.2,0.1,0.1,0.529,,0.5,7.0,16,4.800000000000001,13.2
reaveau01,austin reaves,2026,LAL,SG,28.8,6.8,5.8,1.3,0.1,3.2,0.52,0.882,0.361,36.8,16,45.099999999999994,25.2
reedpa01,paul reed,2026,DET,C,6.6,1.1,4.3,0.9,0.8,1.0,0.667,0.667,0.5,12.1,16,15.799999999999997,25.3
reidna01,naz reid,2026,MIN,C,13.1,2.0,5.7,1.0,1.0,1.5,0.457,0.72,0.366,24.9,20,25.3,15.5
richaja02,jase richardson,2026,ORL,SG,2.8,0.9,0.6,0.1,0.0,0.4,0.478,0.8,0.455,6.2,11,4.6,13.1
richani01,nick richards,2026,PHO,C,3.8,0.3,3.4,0.1,0.5,1.0,0.517,0.679,,9.9,21,8.149999999999999,12.3
richawi02,will richard,2026,GSW,SG,8.4,1.1,2.7,1.0,0.1,0.6,0.538,0.759,0.387,18.4,19,14.900000000000002,15.5
rileywi01,will riley,2026,WAS,SF,2.2,0.8,1.5,0.2,0.0,0.2,0.414,0.5,0.143,6.8,13,5.2,10.6
risacza01,zaccharie risacher,2026,ATL,SF,11.8,1.5,2.7,0.9,0.7,0.8,0.459,0.63,0.318,24.9,18,19.95,12.3
robindu01,duncan robinson,2026,DET,SF,12.6,2.2,2.9,1.0,0.4,0.7,0.438,0.767,0.401,32.1,20,21.6,11.4
robinje02,jeremiah robinson-earl,2026,IND,PF,4.8,0.8,5.4,0.5,0.0,0.6,0.365,0.909,0.286,18.7,15,12.049999999999999,9.3
robinmi01,mitchell robinson,2026,NYK,C,3.7,0.8,8.4,0.8,0.9,0.8,0.636,0.154,,17.3,12,16.75,18.0
rolliry01,ryan rollins,2026,MIL,PG,17.9,5.9,4.1,1.7,0.3,2.7,0.483,0.783,0.403,32.5,21,33.15,16.9
ruperra01,rayan rupert,2026,POR,SG,1.8,0.3,1.8,0.5,0.1,0.5,0.36,0.5,0.308,7.8,13,5.05,5.2
russeda01,d'angelo russell,2026,DAL,PG,11.9,4.8,2.8,0.5,0.1,2.4,0.392,0.696,0.25,21.4,17,21.0,12.2
sabondo01,domantas sabonis,2026,SAC,C,17.2,3.7,12.3,1.2,0.2,2.5,0.51,0.725,0.2,33.2,11,36.05,17.5
sandeko01,kobe sanders,2026,LAC,SG,6.1,1.3,1.4,0.6,0.2,1.3,0.377,0.938,0.343,18.7,12,10.149999999999999,6.4
santogu01,gui santos,2026,GSW,PF,2.5,0.3,1.5,0.3,0.1,0.7,0.382,0.667,0.292,7.3,15,4.75,6.1
sarral01,alex sarr,2026,WAS,C,19.1,3.3,8.6,0.8,2.0,2.1,0.515,0.639,0.346,29.7,16,37.550000000000004,21.1
scheiba01,baylor scheierman,2026,BOS,SG,3.8,0.6,1.9,0.3,0.1,0.4,0.579,1.0,0.5,12.1,16,7.199999999999999,11.5
schrode01,dennis schröder,2026,SAC,PG,12.4,6.0,3.7,0.8,0.2,1.9,0.396,0.78,0.333,29.2,18,25.700000000000003,11.9
sengual01,alperen şengün,2026,HOU,C,22.3,6.9,9.1,1.1,0.8,3.3,0.493,0.73,0.396,36.1,17,43.2,21.2
sensabr01,brice sensabaugh,2026,UTA,SF,9.4,1.1,2.6,0.7,0.2,0.9,0.417,0.893,0.33,16.3,18,15.0,13.4
sextoco01,collin sexton,2026,CHO,SG,16.2,4.5,2.1,0.7,0.2,2.5,0.488,0.874,0.362,26.4,19,24.8,16.3
shamela01,landry shamet,2026,NYK,SG,9.3,1.2,2.0,0.4,0.2,0.5,0.452,0.794,0.424,20.9,15,14.100000000000001,13.1
shannte01,terrence shannon jr.,2026,MIN,SG,5.4,0.9,1.8,0.4,0.0,0.8,0.422,0.706,0.409,15.4,11,8.75,7.4
sharpda01,day'ron sharpe,2026,BRK,C,6.5,1.7,5.4,0.8,0.4,1.9,0.589,0.578,0.313,16.2,18,15.549999999999999,15.7
sharpsh01,shaedon sharpe,2026,POR,SG,20.9,2.0,4.8,1.3,0.3,2.8,0.44,0.78,0.252,27.7,16,29.900000000000002,15.6
sheadja01,jamal shead,2026,TOR,PG,5.8,5.3,1.6,1.0,0.1,1.1,0.385,0.794,0.364,18.8,21,17.0,13.4
sheppbe01,ben sheppard,2026,IND,SG,6.5,1.9,4.2,0.6,0.2,0.6,0.338,0.824,0.253,25.7,20,14.95,6.7
sheppre01,reed sheppard,2026,HOU,PG,13.9,3.4,2.9,1.8,0.5,1.3,0.489,0.714,0.451,25.3,17,26.349999999999998,19.4
siakapa01,pascal siakam,2026,IND,PF,23.9,4.4,7.2,1.3,0.6,2.3,0.477,0.674,0.344,34.5,19,40.15,19.2
simonan01,anfernee simons,2026,BOS,SG,13.7,2.6,2.2,0.5,0.2,1.3,0.447,0.844,0.407,24.0,20,20.249999999999996,14.5
simsje01,jericho sims,2026,MIL,C,1.8,0.7,2.5,0.2,0.3,0.7,0.8,0.75,,10.9,15,5.8999999999999995,9.1
smartma01,marcus smart,2026,LAL,SG,9.3,2.9,2.3,1.8,0.3,1.9,0.408,0.938,0.254,26.8,14,19.300000000000004,10.3
smithdr01,dru smith,2026,MIA,SG,6.4,3.0,2.7,1.6,0.2,1.1,0.447,0.75,0.378,17.1,20,17.0,15.1
smithja04,jalen smith,2026,CHI,C,10.0,1.2,5.8,0.3,0.7,1.0,0.486,0.739,0.377,17.1,18,19.1,18.5
smithja05,jabari smith jr.,2026,HOU,PF,15.1,1.9,6.4,0.8,0.8,1.1,0.45,0.767,0.391,32.9,16,27.25,14.2
sochaje01,jeremy sochan,2026,SAS,PF,5.9,1.6,3.1,0.4,0.2,0.9,0.492,0.769,0.318,16.2,13,12.0,10.9
spencca01,cam spencer,2026,MEM,SG,10.3,3.5,2.0,0.7,0.1,1.2,0.464,0.882,0.46,20.3,21,18.35,15.9
spencpa01,pat spencer,2026,GSW,PG,4.8,2.5,1.9,0.6,0.1,0.6,0.373,0.857,0.316,12.8,13,11.6,12.9
stewais01,isaiah stewart,2026,DET,C,10.1,1.3,6.4,0.2,1.8,1.2,0.516,0.694,0.405,22.5,17,22.25,15.7
suggsja01,jalen suggs,2026,ORL,PG,13.7,4.8,3.9,1.7,0.6,2.9,0.476,0.913,0.333,24.0,15,27.65,18.6
tateja01,jae'sean tate,2026,HOU,SF,2.0,0.2,1.0,0.1,0.0,0.1,0.5,,0.286,6.3,10,3.4499999999999997,7.7
terryda01,dalen terry,2026,CHI,SG,2.3,1.5,1.3,0.4,0.3,0.4,0.45,0.429,0.286,9.0,10,7.199999999999999,10.2
thompam01,amen thompson,2026,HOU,SF,16.7,5.3,6.9,1.4,0.4,2.4,0.471,0.776,0.222,36.2,17,33.65,15.8
thompau01,ausar thompson,2026,DET,SF,11.9,2.9,6.0,1.6,0.8,1.4,0.503,0.521,0.333,28.3,16,26.85,14.6
thompkl01,klay thompson,2026,DAL,SF,10.9,1.5,2.4,0.4,0.3,0.9,0.368,0.909,0.346,21.8,20,16.400000000000002,9.7
tomlina01,nae'qwan tomlin,2026,CLE,PF,6.9,0.4,2.6,0.8,0.7,0.3,0.532,0.722,0.174,16.3,12,13.549999999999999,14.6
townska01,karl-anthony towns,2026,NYK,C,21.7,3.3,11.9,0.8,0.8,2.7,0.449,0.878,0.327,33.4,19,39.849999999999994,20.5
trentga02,gary trent jr.,2026,MIL,SG,9.9,1.9,1.4,1.0,0.0,0.9,0.39,0.739,0.369,28.0,21,15.749999999999998,8.1
turnemy01,myles turner,2026,MIL,C,12.7,1.8,6.3,1.0,1.7,1.1,0.442,0.714,0.393,29.7,21,27.349999999999998,14.7
tysonja01,jaylon tyson,2026,CLE,SG,11.5,1.7,4.5,1.3,0.8,0.9,0.486,0.722,0.461,26.4,16,22.900000000000002,14.6
valanjo01,jonas valančiūnas,2026,DEN,C,8.2,1.1,4.6,0.1,0.6,1.0,0.56,0.775,0.222,12.6,19,15.2,21.3
vandeja01,jarred vanderbilt,2026,LAL,PF,4.6,1.5,5.6,1.0,0.4,1.6,0.44,0.842,0.286,18.4,14,14.35,10.6
vassede01,devin vassell,2026,SAS,SG,15.9,2.4,3.6,1.2,0.4,1.1,0.442,0.861,0.383,33.2,19,26.0,13.1
vucevni01,nikola vučević,2026,CHI,C,16.4,3.6,9.8,0.7,0.4,1.6,0.49,0.813,0.396,30.6,18,32.75,17.6
vukcetr01,tristan vukcevic,2026,WAS,C,4.3,0.7,1.9,0.3,0.5,1.1,0.418,0.688,0.269,9.5,15,8.15,9.7
wadede01,dean wade,2026,CLE,PF,5.2,1.5,3.8,0.7,0.6,0.3,0.367,0.667,0.299,22.1,19,14.2,9.0
wagnefr01,franz wagner,2026,ORL,SF,22.8,3.8,6.4,1.1,0.4,1.8,0.474,0.824,0.345,34.6,20,36.85000000000001,19.7
walkeja01,jabari walker,2026,PHI,PF,3.4,0.6,3.1,0.1,0.3,0.4,0.464,0.857,0.235,12.7,18,8.0,9.1
walkeja02,jarace walker,2026,IND,PF,10.2,2.4,5.3,0.6,0.5,2.1,0.338,0.8,0.316,27.4,20,19.75,7.5
wallaca01,cason wallace,2026,OKC,SG,8.7,2.6,2.9,2.2,0.3,1.2,0.437,0.909,0.373,28.6,20,20.55,11.2
wallake01,keaton wallace,2026,ATL,PG,4.8,2.7,1.5,0.8,0.2,0.8,0.434,0.5,0.438,15.1,19,12.05,11.0
walshjo01,jordan walsh,2026,BOS,PF,5.3,1.1,4.6,1.0,0.5,0.6,0.485,0.786,0.37,19.9,16,14.7,12.4
walteja01,ja'kobe walter,2026,TOR,SG,5.1,0.7,2.1,1.0,0.2,0.7,0.438,0.889,0.417,15.8,18,10.55,10.3
wareke01,kel'el ware,2026,MIA,C,12.4,0.6,10.7,1.1,1.4,1.1,0.536,0.805,0.408,24.9,20,29.15,20.2
washipj01,p.j. washington,2026,DAL,PF,16.0,2.3,7.8,0.9,1.2,2.6,0.439,0.684,0.337,31.7,19,29.9,13.1
watfotr01,trendon watford,2026,PHI,PF,8.9,3.6,4.7,0.4,0.2,1.5,0.534,0.8,0.389,20.4,14,19.0,15.3
watsope01,peyton watson,2026,DEN,SF,10.1,1.7,4.8,1.0,1.0,1.3,0.511,0.789,0.392,26.2,19,21.15,13.9
wellsja01,jaylen wells,2026,MEM,SG,11.4,1.7,3.5,0.7,0.0,0.7,0.419,0.766,0.343,26.4,21,18.5,11.1
wembavi01,victor wembanyama,2026,SAS,C,26.2,4.0,12.9,1.1,3.6,3.6,0.502,0.857,0.345,34.7,12,53.25,25.9
westbru01,russell westbrook,2026,SAC,SF,13.6,6.8,7.1,1.2,0.1,3.2,0.427,0.642,0.376,28.2,21,30.95,15.5
whitede01,derrick white,2026,BOS,SG,16.0,5.1,4.0,1.7,1.3,1.4,0.363,0.839,0.317,33.3,19,33.75,15.7
whitmca01,cam whitmore,2026,WAS,SF,9.3,0.7,2.7,0.7,0.3,1.0,0.489,0.793,0.333,16.7,18,14.55,14.5
wiggiaa01,aaron wiggins,2026,OKC,SG,13.8,2.4,3.4,0.5,0.7,1.0,0.461,0.667,0.413,26.8,10,22.799999999999997,14.4
wiggian01,andrew wiggins,2026,MIA,SF,17.2,2.9,4.8,1.2,0.9,1.9,0.487,0.714,0.357,33.2,17,29.700000000000003,14.0
willibr03,brandon williams,2026,DAL,PG,11.1,4.1,2.6,1.6,0.3,2.1,0.38,0.806,0.183,22.3,19,22.499999999999996,13.1
willico04,cody williams,2026,UTA,SG,2.3,0.5,0.9,0.3,0.2,0.4,0.306,0.333,0.111,12.8,11,4.799999999999999,0.5
willija07,jaylin williams,2026,OKC,PF,6.0,2.3,4.6,0.6,0.5,1.1,0.365,0.727,0.31,18.1,20,15.699999999999998,11.3
willima07,mark williams,2026,PHO,C,12.9,1.1,9.2,1.3,0.9,1.2,0.644,0.776,,25.4,17,28.05,22.5
willipa01,patrick williams,2026,CHI,PF,7.2,1.4,3.0,0.9,0.3,1.0,0.381,0.652,0.379,20.7,18,14.299999999999999,8.8
williro04,robert williams,2026,POR,C,5.4,0.8,4.8,0.7,1.3,0.3,0.673,0.429,0.167,14.1,13,16.099999999999998,22.3
willivi01,vince williams jr.,2026,MEM,SG,8.1,5.6,4.6,1.0,0.4,2.3,0.349,0.786,0.271,22.5,16,22.299999999999997,11.6
willizi01,zion williamson,2026,NOP,PF,22.1,4.0,5.6,1.6,0.5,3.1,0.51,0.723,0.0,30.9,10,35.85,21.6
willizi02,ziaire williams,2026,BRK,SF,9.3,0.6,2.6,0.8,0.4,1.1,0.384,0.867,0.3,23.3,16,14.700000000000001,9.2
wilsoja03,jalen wilson,2026,BRK,PF,5.6,0.7,1.1,0.2,0.0,0.6,0.368,0.789,0.353,15.0,16,7.65,6.3
yabusgu01,guerschon yabusele,2026,NYK,C,2.8,0.5,2.3,0.1,0.2,0.3,0.365,0.5,0.286,10.3,18,6.3,7.5
yangha01,yang hansen,2026,POR,C,2.5,0.6,1.5,0.0,0.4,0.6,0.286,0.875,0.071,6.9,11,5.300000000000001,4.2
youngch01,chris youngblood,2026,OKC,SG,1.6,0.3,0.7,0.1,0.0,0.1,0.318,1.0,0.316,5.0,16,2.9,7.4
zubaciv01,ivica zubac,2026,LAC,C,16.4,2.7,11.5,0.5,1.0,1.9,0.602,0.755,,32.5,20,33.800000000000004,20.2
achiupr01,precious achiuwa,2025,NYK,C,6.6,1.0,5.6,0.8,0.7,0.8,0.502,0.594,0.278,20.5,57,16.65,13.6
adamsst01,steven adams,2025,HOU,C,3.9,1.1,5.6,0.4,0.5,0.9,0.545,0.462,0.0,13.7,58,12.5,16.6
adebaba01,bam adebayo,2025,MIA,C,18.1,4.3,9.6,1.3,0.7,2.1,0.485,0.765,0.357,34.3,78,37.050000000000004,18.9
agbajoc01,ochai agbaji,2025,TOR,SG,10.4,1.5,3.8,0.9,0.5,0.8,0.498,0.708,0.399,27.2,64,19.15,12.0
aldamsa01,santi aldama,2025,MEM,PF,12.5,2.9,6.4,0.8,0.4,1.1,0.483,0.691,0.368,25.5,65,25.15,16.8
alexani01,nickeil alexander-walker,2025,MIN,SG,9.4,2.7,3.2,0.6,0.4,1.2,0.438,0.78,0.381,25.3,82,17.950000000000003,11.6
alexatr01,trey alexander,2025,DEN,SG,1.3,0.5,0.5,0.1,0.0,0.2,0.317,0.75,0.176,4.9,24,2.5999999999999996,2.9
allengr01,grayson allen,2025,PHO,SG,10.6,2.1,3.0,0.8,0.3,1.2,0.448,0.816,0.426,24.1,64,18.3,13.7
allenja01,jarrett allen,2025,CLE,C,13.5,1.9,9.7,0.9,0.9,1.2,0.706,0.718,0.0,28.0,82,29.349999999999998,22.1
alvarjo01,jose alvarado,2025,NOP,PG,10.3,4.6,2.4,1.3,0.3,1.5,0.392,0.811,0.359,24.4,56,22.1,13.4
antetgi01,giannis antetokounmpo,2025,MIL,PF,30.4,6.5,11.9,0.9,1.2,3.1,0.601,0.617,0.222,34.2,67,54.199999999999996,30.5
anthoco01,cole anthony,2025,ORL,PG,9.4,2.9,3.0,0.7,0.5,1.5,0.424,0.823,0.353,18.4,67,18.25,14.2
anunoog01,og anunoby,2025,NYK,PF,18.0,2.2,4.8,1.5,0.9,1.4,0.476,0.81,0.372,36.6,74,30.700000000000003,15.4
avdijde01,deni avdija,2025,POR,SF,16.9,3.9,7.3,1.0,0.5,2.7,0.476,0.78,0.365,30.0,72,31.099999999999998,17.7
aytonde01,deandre ayton,2025,POR,C,14.4,1.6,10.2,0.8,1.0,1.7,0.566,0.667,0.188,30.2,40,29.8,17.7
baglema02,marcus bagley,2025,PHI,SF,6.7,1.0,7.0,0.9,1.2,0.7,0.391,0.8,0.156,25.3,10,19.75,11.8
ballla01,lamelo ball,2025,CHO,PG,25.2,7.4,4.9,1.1,0.3,3.6,0.405,0.843,0.339,32.0,47,41.1,19.1
balllo01,lonzo ball,2025,CHI,PG,7.6,3.3,3.4,1.3,0.5,1.2,0.366,0.815,0.344,22.2,35,19.25,12.2
